episode,timestamp,total_reward,pieces_placed,lines_cleared,avg_reward_100,avg_pieces_100,epsilon,avg_loss_200,curriculum_level
1531,2026-04-21 01:33:48,135.0,46,12,170.8,45.53,0.05,6.82029,0
1532,2026-04-21 01:33:50,25.0,21,3,170.4,45.43,0.05,6.81949,0
1533,2026-04-21 01:33:56,235.0,58,18,169.5,45.4,0.05,6.8152,0
1534,2026-04-21 01:34:03,345.0,75,27,171.6,45.69,0.05,6.80093,0
1535,2026-04-21 01:34:09,265.0,68,23,174.1,46.14,0.05,6.80818,0
1536,2026-04-21 01:34:14,145.0,45,11,174.4,46.14,0.05,6.8111,0
1537,2026-04-21 01:34:16,55.0,29,6,174.7,46.17,0.05,6.84811,0
1538,2026-04-21 01:34:21,165.0,47,13,175.2,46.19,0.05,6.82679,0
1539,2026-04-21 01:34:25,155.0,47,14,174.9,46.16,0.05,6.83811,0
1540,2026-04-21 01:34:29,85.0,38,9,174.1,46.07,0.05,6.86287,0
1541,2026-04-21 01:34:31,5.0,20,1,173.1,45.88,0.05,6.85229,0
1542,2026-04-21 01:34:35,125.0,46,13,173.6,46.06,0.05,6.87058,0
1543,2026-04-21 01:34:38,75.0,25,6,171.6,45.69,0.05,6.87448,0
1544,2026-04-21 01:34:40,55.0,28,6,170.9,45.54,0.05,6.86515,0
1545,2026-04-21 01:34:45,135.0,50,14,172.1,45.85,0.05,6.86527,0
1546,2026-04-21 01:34:47,25.0,23,3,171.2,45.67,0.05,6.85442,0
1547,2026-04-21 01:34:51,135.0,41,10,168.8,45.29,0.05,6.84922,0
1548,2026-04-21 01:34:56,165.0,51,15,166.0,45.01,0.05,6.85679,0
1549,2026-04-21 01:35:01,255.0,54,18,167.7,45.2,0.05,6.93462,0
1550,2026-04-21 01:35:04,135.0,40,10,166.7,44.98,0.05,6.9499,0
1551,2026-04-21 01:35:08,175.0,43,12,166.0,44.82,0.05,6.95113,0
1552,2026-04-21 01:35:12,75.0,35,8,165.1,44.68,0.05,6.9533,0
1553,2026-04-21 01:35:16,155.0,44,14,162.7,44.38,0.05,6.91666,0
1554,2026-04-21 01:35:19,35.0,30,4,160.3,44.02,0.05,6.8948,0
1555,2026-04-21 01:35:22,65.0,31,5,159.8,43.98,0.05,6.89561,0
1556,2026-04-21 01:35:26,155.0,44,12,160.1,44.02,0.05,6.91592,0
1557,2026-04-21 01:35:30,125.0,43,11,160.5,44.07,0.05,6.90846,0
1558,2026-04-21 01:35:33,65.0,30,7,159.5,43.89,0.05,6.9358,0
1559,2026-04-21 01:35:37,125.0,41,11,153.9,43.19,0.05,6.98294,0
1560,2026-04-21 01:35:40,145.0,38,9,153.7,43.05,0.05,7.00542,0
1561,2026-04-21 01:35:43,25.0,24,3,152.7,42.85,0.05,6.98522,0
1562,2026-04-21 01:35:48,265.0,63,21,153.8,42.97,0.05,6.996,0
1563,2026-04-21 01:35:51,45.0,24,3,154.3,43.05,0.05,6.99639,0
1564,2026-04-21 01:36:00,545.0,99,39,158.3,43.53,0.05,6.97317,0
1565,2026-04-21 01:36:04,115.0,40,10,158.6,43.58,0.05,7.00572,0
1566,2026-04-21 01:36:07,115.0,38,8,159.3,43.67,0.05,7.01914,0
1567,2026-04-21 01:36:13,235.0,58,18,158.0,43.69,0.05,7.01237,0
1568,2026-04-21 01:36:20,415.0,80,30,159.8,43.96,0.05,6.98254,0
1569,2026-04-21 01:36:27,365.0,72,27,161.6,44.28,0.05,6.98077,0
1570,2026-04-21 01:36:29,5.0,20,1,161.3,44.23,0.05,6.99,0
1571,2026-04-21 01:36:33,175.0,41,12,161.4,44.2,0.05,6.94912,0
1572,2026-04-21 01:36:37,185.0,45,13,162.1,44.25,0.05,6.93942,0
1573,2026-04-21 01:36:40,25.0,25,3,159.4,43.87,0.05,6.94541,0
1574,2026-04-21 01:36:43,45.0,25,5,157.8,43.61,0.05,6.92961,0
1575,2026-04-21 01:36:49,255.0,61,20,159.6,43.87,0.05,6.93389,0
1576,2026-04-21 01:36:52,115.0,37,10,160.6,44.04,0.05,6.96628,0
1577,2026-04-21 01:37:00,355.0,82,30,160.9,44.19,0.05,7.03177,0
1578,2026-04-21 01:37:02,25.0,27,3,160.0,44.06,0.05,7.02751,0
1579,2026-04-21 01:37:07,155.0,47,14,157.2,43.68,0.05,7.01968,0
1580,2026-04-21 01:37:12,325.0,55,19,157.6,43.61,0.05,7.01844,0
1581,2026-04-21 01:37:17,205.0,54,17,158.8,43.86,0.05,6.93779,0
1582,2026-04-21 01:37:20,65.0,34,7,156.5,43.57,0.05,6.93579,0
1583,2026-04-21 01:37:24,95.0,40,10,155.4,43.45,0.05,6.95573,0
1584,2026-04-21 01:37:32,465.0,88,35,159.0,43.93,0.05,7.00934,0
1585,2026-04-21 01:37:39,235.0,51,16,161.4,44.25,0.05,7.04579,0
1586,2026-04-21 01:37:42,95.0,33,8,161.4,44.17,0.05,7.02467,0
1587,2026-04-21 01:37:51,285.0,61,21,162.8,44.32,0.05,7.00717,0
1588,2026-04-21 01:37:59,295.0,59,20,157.3,44.32,0.05,6.99081,0
1589,2026-04-21 01:38:04,135.0,43,12,157.8,44.46,0.05,6.99282,0
1590,2026-04-21 01:38:10,135.0,46,12,157.8,44.49,0.05,6.98724,0
1591,2026-04-21 01:38:15,205.0,58,19,159.8,44.84,0.05,6.98507,0
1592,2026-04-21 01:38:18,15.0,23,2,160.0,44.94,0.05,6.99904,0
1593,2026-04-21 01:38:25,465.0,82,31,158.8,44.69,0.05,7.05443,0
1594,2026-04-21 01:38:28,45.0,29,5,159.0,44.79,0.05,7.05149,0
1595,2026-04-21 01:38:32,125.0,36,9,157.0,44.46,0.05,7.0689,0
1596,2026-04-21 01:38:36,195.0,48,14,156.8,44.37,0.05,7.08581,0
1597,2026-04-21 01:38:41,215.0,51,16,158.0,44.62,0.05,7.04997,0
1598,2026-04-21 01:38:45,125.0,40,11,157.9,44.62,0.05,7.0772,0
1599,2026-04-21 01:38:52,425.0,74,27,161.8,45.12,0.05,7.07671,0
1600,2026-04-21 01:39:00,435.0,84,32,165.0,45.56,0.05,7.11613,0
1601,2026-04-21 01:39:05,185.0,51,15,166.9,45.89,0.05,7.10848,0
1602,2026-04-21 01:39:08,35.0,26,4,165.2,45.64,0.05,7.10839,0
1603,2026-04-21 01:39:13,185.0,53,17,164.8,45.61,0.05,7.09483,0
1604,2026-04-21 01:39:16,95.0,38,8,164.9,45.6,0.05,7.07554,0
1605,2026-04-21 01:39:21,205.0,44,13,165.8,45.64,0.05,7.08682,0
1606,2026-04-21 01:39:25,145.0,44,13,164.6,45.44,0.05,7.10934,0
1607,2026-04-21 01:39:33,405.0,81,31,167.4,45.83,0.05,7.19609,0
1608,2026-04-21 01:39:37,165.0,51,15,165.0,45.49,0.05,7.19519,0
1609,2026-04-21 01:39:40,105.0,29,5,164.7,45.4,0.05,7.19195,0
1610,2026-04-21 01:39:43,45.0,31,5,163.4,45.19,0.05,7.2019,0
1611,2026-04-21 01:39:48,185.0,50,15,163.3,45.25,0.05,7.17674,0
1612,2026-04-21 01:39:51,95.0,37,8,162.9,45.19,0.05,7.14551,0
1613,2026-04-21 01:39:53,5.0,16,1,162.8,45.13,0.05,7.13092,0
1614,2026-04-21 01:39:57,135.0,44,12,162.5,45.1,0.05,7.17995,0
1615,2026-04-21 01:40:03,325.0,66,23,164.6,45.39,0.05,7.17298,0
1616,2026-04-21 01:40:08,135.0,45,12,164.3,45.38,0.05,7.14716,0
1617,2026-04-21 01:40:12,175.0,50,14,164.9,45.48,0.05,7.16347,0
1618,2026-04-21 01:40:17,135.0,44,12,164.0,45.43,0.05,7.10523,0
1619,2026-04-21 01:40:19,105.0,28,5,164.5,45.38,0.05,7.11006,0
1620,2026-04-21 01:40:25,265.0,58,19,166.9,45.71,0.05,7.14769,0
1621,2026-04-21 01:40:29,125.0,42,11,168.0,45.88,0.05,7.20429,0
1622,2026-04-21 01:40:31,15.0,21,2,167.5,45.78,0.05,7.20053,0
1623,2026-04-21 01:40:33,25.0,23,3,165.2,45.37,0.05,7.22048,0
1624,2026-04-21 01:40:37,165.0,47,13,161.8,44.93,0.05,7.23429,0
1625,2026-04-21 01:40:42,145.0,52,15,162.5,45.12,0.05,7.20632,0
1626,2026-04-21 01:40:48,245.0,62,21,163.9,45.36,0.05,7.1885,0
1627,2026-04-21 01:40:55,355.0,71,26,166.7,45.73,0.05,7.18214,0
1628,2026-04-21 01:40:59,215.0,46,14,167.8,45.83,0.05,7.20649,0
1629,2026-04-21 01:41:02,95.0,32,8,165.2,45.51,0.05,7.25276,0
1630,2026-04-21 01:41:07,155.0,47,12,165.6,45.57,0.05,7.2712,0
1631,2026-04-21 01:41:11,115.0,45,12,165.4,45.56,0.05,7.32084,0
1632,2026-04-21 01:41:15,105.0,42,11,166.2,45.77,0.05,7.3321,0
1633,2026-04-21 01:41:20,235.0,51,16,166.2,45.7,0.05,7.3345,0
1634,2026-04-21 01:41:22,35.0,19,2,163.1,45.14,0.05,7.32398,0
1635,2026-04-21 01:41:25,105.0,33,9,161.5,44.79,0.05,7.34375,0
1636,2026-04-21 01:41:30,275.0,53,16,162.8,44.87,0.05,7.29324,0
1637,2026-04-21 01:41:35,255.0,52,16,164.8,45.1,0.05,7.31456,0
1638,2026-04-21 01:41:38,95.0,27,6,164.1,44.9,0.05,7.30108,0
1639,2026-04-21 01:41:45,375.0,77,28,166.3,45.2,0.05,7.30876,0
1640,2026-04-21 01:41:50,185.0,49,15,167.3,45.31,0.05,7.32007,0
1641,2026-04-21 01:41:55,255.0,54,18,169.8,45.65,0.05,7.3345,0
1642,2026-04-21 01:41:57,45.0,26,5,169.0,45.45,0.05,7.36039,0
1643,2026-04-21 01:42:05,375.0,79,30,172.0,45.99,0.05,7.33176,0
1644,2026-04-21 01:42:08,115.0,37,10,172.6,46.08,0.05,7.35226,0
1645,2026-04-21 01:42:14,205.0,60,19,173.3,46.18,0.05,7.35802,0
1646,2026-04-21 01:42:18,95.0,38,8,174.0,46.33,0.05,7.34513,0
1647,2026-04-21 01:42:23,185.0,55,17,174.5,46.47,0.05,7.31163,0
1648,2026-04-21 01:42:25,45.0,23,3,173.3,46.19,0.05,7.33752,0
1649,2026-04-21 01:42:32,325.0,73,27,174.0,46.38,0.05,7.35419,0
1650,2026-04-21 01:42:36,135.0,39,10,174.0,46.37,0.05,7.33481,0
1651,2026-04-21 01:42:42,305.0,69,25,175.3,46.63,0.05,7.32872,0
1652,2026-04-21 01:42:47,135.0,48,14,175.9,46.76,0.05,7.29573,0
1653,2026-04-21 01:42:52,215.0,53,16,176.5,46.85,0.05,7.3054,0
1654,2026-04-21 01:42:57,145.0,47,13,177.6,47.02,0.05,7.31056,0
1655,2026-04-21 01:43:01,205.0,46,15,179.0,47.17,0.05,7.32795,0
1656,2026-04-21 01:43:05,155.0,42,10,179.0,47.15,0.05,7.36394,0
1657,2026-04-21 01:43:10,175.0,49,16,179.5,47.21,0.05,7.35734,0
1658,2026-04-21 01:43:15,245.0,59,19,181.3,47.5,0.05,7.38978,0
1659,2026-04-21 01:43:20,125.0,46,13,181.3,47.55,0.05,7.37726,0
1660,2026-04-21 01:43:25,225.0,53,17,182.1,47.7,0.05,7.37114,0
1661,2026-04-21 01:43:31,285.0,61,21,184.7,48.07,0.05,7.40949,0
1662,2026-04-21 01:43:35,135.0,42,12,183.4,47.86,0.05,7.38016,0
1663,2026-04-21 01:43:39,175.0,48,14,184.7,48.1,0.05,7.40042,0
1664,2026-04-21 01:43:42,75.0,34,8,180.0,47.45,0.05,7.42018,0
1665,2026-04-21 01:43:49,335.0,74,26,182.2,47.79,0.05,7.37529,0
1666,2026-04-21 01:43:55,285.0,58,21,183.9,47.99,0.05,7.39077,0
1667,2026-04-21 01:44:00,255.0,58,18,184.1,47.99,0.05,7.41774,0
1668,2026-04-21 01:44:05,265.0,52,17,182.6,47.71,0.05,7.41232,0
1669,2026-04-21 01:44:10,145.0,46,13,180.4,47.45,0.05,7.4217,0
1670,2026-04-21 01:44:11,-5.0,16,0,180.3,47.41,0.05,7.42419,0
1671,2026-04-21 01:44:15,115.0,39,10,179.7,47.39,0.05,7.43412,0
1672,2026-04-21 01:44:20,185.0,49,17,179.7,47.43,0.05,7.44032,0
1673,2026-04-21 01:44:25,825.0,53,21,187.7,47.71,0.05,7.45368,0
1674,2026-04-21 01:44:28,85.0,31,7,188.1,47.77,0.05,7.46115,0
1675,2026-04-21 01:44:30,45.0,22,3,186.0,47.38,0.05,7.45394,0
1676,2026-04-21 01:44:34,145.0,43,13,186.3,47.44,0.05,7.47922,0
1677,2026-04-21 01:44:36,45.0,23,5,183.2,46.85,0.05,7.46752,0
1678,2026-04-21 01:44:39,65.0,31,5,183.6,46.89,0.05,7.47797,0
1679,2026-04-21 01:44:43,175.0,45,14,183.8,46.87,0.05,7.45775,0
1680,2026-04-21 01:44:45,35.0,23,4,180.9,46.55,0.05,7.46624,0
1681,2026-04-21 01:44:49,85.0,36,7,179.7,46.37,0.05,7.44587,0
1682,2026-04-21 01:44:53,195.0,47,16,181.0,46.5,0.05,7.42126,0
1683,2026-04-21 01:44:58,145.0,46,13,181.5,46.56,0.05,7.38451,0
1684,2026-04-21 01:45:06,415.0,85,32,181.0,46.53,0.05,7.34257,0
1685,2026-04-21 01:45:13,415.0,79,30,182.8,46.81,0.05,7.34586,0
1686,2026-04-21 01:45:16,45.0,24,3,182.3,46.72,0.05,7.36599,0
1687,2026-04-21 01:45:21,175.0,52,16,181.2,46.63,0.05,7.41515,0
1688,2026-04-21 01:45:25,155.0,42,12,179.8,46.46,0.05,7.42643,0
1689,2026-04-21 01:45:31,225.0,62,21,180.7,46.65,0.05,7.46359,0
1690,2026-04-21 01:45:38,345.0,75,27,182.8,46.94,0.05,7.47717,0
1691,2026-04-21 01:45:42,135.0,48,14,182.1,46.84,0.05,7.49572,0
1692,2026-04-21 01:45:45,15.0,23,2,182.1,46.84,0.05,7.49265,0
1693,2026-04-21 01:45:50,245.0,59,19,179.9,46.61,0.05,7.52504,0
1694,2026-04-21 01:45:55,215.0,48,16,181.6,46.8,0.05,7.55565,0
1695,2026-04-21 01:46:00,205.0,51,15,182.4,46.95,0.05,7.51999,0
1696,2026-04-21 01:46:04,165.0,47,13,182.1,46.94,0.05,7.53936,0
1697,2026-04-21 01:46:08,95.0,38,10,180.9,46.81,0.05,7.52,0
1698,2026-04-21 01:46:15,325.0,75,27,182.9,47.16,0.05,7.49186,0
1699,2026-04-21 01:46:18,65.0,34,7,179.3,46.76,0.05,7.50739,0
1700,2026-04-21 01:46:21,65.0,27,5,175.6,46.19,0.05,7.51345,0
1701,2026-04-21 01:46:29,415.0,83,32,177.9,46.51,0.05,7.48011,0
1702,2026-04-21 01:46:36,355.0,76,28,181.1,47.01,0.05,7.4966,0
1703,2026-04-21 01:46:41,205.0,42,11,181.3,46.9,0.05,7.51146,0
1704,2026-04-21 01:46:45,135.0,48,14,181.7,47.0,0.05,7.50069,0
1705,2026-04-21 01:46:49,75.0,33,6,180.4,46.89,0.05,7.52261,0
1706,2026-04-21 01:46:53,115.0,43,10,180.1,46.88,0.05,7.54032,0
1707,2026-04-21 01:46:57,205.0,50,17,178.1,46.57,0.05,7.56608,0
1708,2026-04-21 01:47:01,125.0,40,9,177.7,46.46,0.05,7.57738,0
1709,2026-04-21 01:47:05,185.0,45,13,178.5,46.62,0.05,7.60323,0
1710,2026-04-21 01:47:15,515.0,102,40,183.2,47.33,0.05,7.53495,0
1711,2026-04-21 01:47:19,95.0,42,10,182.3,47.25,0.05,7.54048,0
1712,2026-04-21 01:47:23,115.0,40,10,182.5,47.28,0.05,7.54554,0
1713,2026-04-21 01:47:29,315.0,64,22,185.6,47.76,0.05,7.54811,0
1714,2026-04-21 01:47:33,125.0,43,11,185.5,47.75,0.05,7.53222,0
1715,2026-04-21 01:47:40,425.0,67,25,186.5,47.76,0.05,7.49711,0
1716,2026-04-21 01:47:42,45.0,26,5,185.6,47.57,0.05,7.50432,0
1717,2026-04-21 01:47:48,215.0,57,18,186.0,47.64,0.05,7.54372,0
1718,2026-04-21 01:47:52,155.0,44,12,186.2,47.64,0.05,7.59602,0
1719,2026-04-21 01:47:56,115.0,40,10,186.3,47.76,0.05,7.60838,0
1720,2026-04-21 01:47:58,35.0,27,4,184.0,47.45,0.05,7.60341,0
1721,2026-04-21 01:48:02,95.0,36,8,183.7,47.39,0.05,7.60595,0
1722,2026-04-21 01:48:08,285.0,66,23,186.4,47.84,0.05,7.64233,0
1723,2026-04-21 01:48:15,355.0,81,30,189.7,48.42,0.05,7.63006,0
1724,2026-04-21 01:48:21,255.0,55,18,190.6,48.5,0.05,7.63808,0
1725,2026-04-21 01:48:28,365.0,76,27,192.8,48.74,0.05,7.56268,0
1726,2026-04-21 01:48:32,125.0,42,11,191.6,48.54,0.05,7.54918,0
1727,2026-04-21 01:48:38,335.0,66,24,191.4,48.49,0.05,7.58516,0
1728,2026-04-21 01:48:41,75.0,34,8,190.0,48.37,0.05,7.56672,0
1729,2026-04-21 01:48:45,105.0,38,9,190.1,48.43,0.05,7.58033,0
1730,2026-04-21 01:48:49,175.0,43,12,190.3,48.39,0.05,7.58857,0
1731,2026-04-21 01:48:53,165.0,46,13,190.8,48.4,0.05,7.5593,0
1732,2026-04-21 01:48:59,285.0,62,21,192.6,48.6,0.05,7.58172,0
1733,2026-04-21 01:49:02,145.0,34,9,191.7,48.43,0.05,7.57183,0
1734,2026-04-21 01:49:08,265.0,56,19,194.0,48.8,0.05,7.57424,0
1735,2026-04-21 01:49:12,145.0,39,11,194.4,48.86,0.05,7.54283,0
1736,2026-04-21 01:49:14,65.0,29,5,192.3,48.62,0.05,7.56024,0
1737,2026-04-21 01:49:19,225.0,52,17,192.0,48.62,0.05,7.57784,0
1738,2026-04-21 01:49:24,205.0,48,15,193.1,48.83,0.05,7.54282,0
1739,2026-04-21 01:49:28,225.0,45,13,191.6,48.51,0.05,7.59987,0
1740,2026-04-21 01:49:31,95.0,29,8,190.7,48.31,0.05,7.58915,0
1741,2026-04-21 01:49:34,105.0,36,9,189.2,48.13,0.05,7.6072,0
1742,2026-04-21 01:49:40,185.0,56,17,190.6,48.43,0.05,7.58403,0
1743,2026-04-21 01:49:42,55.0,22,4,187.4,47.86,0.05,7.59412,0
1744,2026-04-21 01:49:46,125.0,38,9,187.5,47.87,0.05,7.58452,0
1745,2026-04-21 01:49:50,85.0,39,9,186.3,47.66,0.05,7.63542,0
1746,2026-04-21 01:49:54,175.0,45,12,187.1,47.73,0.05,7.63794,0
1747,2026-04-21 01:49:58,145.0,44,13,186.7,47.62,0.05,7.65732,0
1748,2026-04-21 01:50:00,5.0,15,1,186.3,47.54,0.05,7.63873,0
1749,2026-04-21 01:50:08,435.0,83,32,187.4,47.64,0.05,7.59236,0
1750,2026-04-21 01:50:12,105.0,42,11,187.1,47.67,0.05,7.57761,0
1751,2026-04-21 01:50:18,275.0,66,22,186.8,47.64,0.05,7.59587,0
1752,2026-04-21 01:50:21,105.0,34,9,186.5,47.5,0.05,7.59246,0
1753,2026-04-21 01:50:24,45.0,33,5,184.8,47.3,0.05,7.6308,0
1754,2026-04-21 01:50:34,585.0,109,45,189.2,47.92,0.05,7.64743,0
1755,2026-04-21 01:50:36,5.0,20,1,187.2,47.66,0.05,7.64629,0
1756,2026-04-21 01:50:39,85.0,28,7,186.5,47.52,0.05,7.65255,0
1757,2026-04-21 01:50:40,-5.0,15,0,184.7,47.18,0.05,7.65821,0
1758,2026-04-21 01:50:46,245.0,61,21,184.7,47.2,0.05,7.70088,0
1759,2026-04-21 01:50:52,235.0,57,18,185.8,47.31,0.05,7.6654,0
1760,2026-04-21 01:50:56,145.0,45,11,185.0,47.23,0.05,7.65637,0
1761,2026-04-21 01:51:00,175.0,39,12,183.9,47.01,0.05,7.67942,0
1762,2026-04-21 01:51:06,315.0,66,22,185.7,47.25,0.05,7.7092,0
1763,2026-04-21 01:51:12,255.0,67,22,186.5,47.44,0.05,7.70065,0
1764,2026-04-21 01:51:18,295.0,55,18,188.7,47.65,0.05,7.69293,0
1765,2026-04-21 01:51:22,245.0,51,17,187.8,47.42,0.05,7.6653,0
1766,2026-04-21 01:51:26,125.0,37,9,186.2,47.21,0.05,7.67266,0
1767,2026-04-21 01:51:29,65.0,27,5,184.3,46.9,0.05,7.68539,0
1768,2026-04-21 01:51:34,215.0,57,18,183.8,46.95,0.05,7.69286,0
1769,2026-04-21 01:51:38,105.0,38,9,183.4,46.87,0.05,7.70493,0
1770,2026-04-21 01:51:41,125.0,37,9,184.7,47.08,0.05,7.68029,0
1771,2026-04-21 01:51:44,25.0,24,3,183.8,46.93,0.05,7.67103,0
1772,2026-04-21 01:51:47,75.0,37,8,182.7,46.81,0.05,7.67862,0
1773,2026-04-21 01:51:50,95.0,34,8,175.4,46.62,0.05,7.69265,0
1774,2026-04-21 01:51:56,265.0,60,19,177.2,46.91,0.05,7.65434,0
1775,2026-04-21 01:52:02,175.0,42,14,178.5,47.11,0.05,7.6421,0
1776,2026-04-21 01:52:07,255.0,49,16,179.6,47.17,0.05,7.63087,0
1777,2026-04-21 01:52:15,395.0,89,34,183.1,47.83,0.05,7.63339,0
1778,2026-04-21 01:52:20,235.0,50,16,184.8,48.02,0.05,7.66818,0
1779,2026-04-21 01:52:25,225.0,50,15,185.3,48.07,0.05,7.72374,0
1780,2026-04-21 01:52:27,15.0,23,2,185.1,48.07,0.05,7.74067,0
1781,2026-04-21 01:52:31,135.0,42,12,185.6,48.13,0.05,7.75465,0
1782,2026-04-21 01:52:36,195.0,48,14,185.6,48.14,0.05,7.80222,0
1783,2026-04-21 01:52:42,345.0,67,23,187.6,48.35,0.05,7.79175,0
1784,2026-04-21 01:52:48,265.0,59,19,186.1,48.09,0.05,7.68762,0
1785,2026-04-21 01:52:51,65.0,31,7,182.6,47.61,0.05,7.66611,0
1786,2026-04-21 01:52:54,65.0,36,7,182.8,47.73,0.05,7.66365,0
1787,2026-04-21 01:52:58,95.0,37,8,182.0,47.58,0.05,7.67808,0
1788,2026-04-21 01:53:01,35.0,28,4,180.8,47.44,0.05,7.67691,0
1789,2026-04-21 01:53:05,215.0,42,14,180.7,47.24,0.05,7.71853,0
1790,2026-04-21 01:53:10,225.0,49,17,179.5,46.98,0.05,7.75854,0
1791,2026-04-21 01:53:12,25.0,24,3,178.4,46.74,0.05,7.72922,0
1792,2026-04-21 01:53:15,95.0,33,8,179.2,46.84,0.05,7.73306,0
1793,2026-04-21 01:53:19,95.0,40,10,177.7,46.65,0.05,7.71149,0
1794,2026-04-21 01:53:22,105.0,33,7,176.6,46.5,0.05,7.69713,0
1795,2026-04-21 01:53:26,175.0,40,12,176.3,46.39,0.05,7.68498,0
1796,2026-04-21 01:53:29,215.0,39,12,176.8,46.31,0.05,7.66958,0
1797,2026-04-21 01:53:34,185.0,50,15,177.7,46.43,0.05,7.68471,0
1798,2026-04-21 01:53:36,15.0,21,2,174.6,45.89,0.05,7.68452,0
1799,2026-04-21 01:53:39,75.0,32,6,174.7,45.87,0.05,7.6855,0
1800,2026-04-21 01:53:42,75.0,23,4,174.8,45.83,0.05,7.68943,0
1801,2026-04-21 01:53:45,65.0,26,5,171.3,45.26,0.05,7.6891,0
1802,2026-04-21 01:53:54,505.0,95,37,172.8,45.45,0.05,7.73202,0
1803,2026-04-21 01:54:00,325.0,64,21,174.0,45.67,0.05,7.77506,0
1804,2026-04-21 01:54:04,135.0,38,10,174.0,45.57,0.05,7.78924,0
1805,2026-04-21 01:54:08,115.0,39,10,174.4,45.63,0.05,7.77692,0
1806,2026-04-21 01:54:13,225.0,58,19,175.5,45.78,0.05,7.7461,0
1807,2026-04-21 01:54:16,65.0,33,7,174.1,45.61,0.05,7.72823,0
1808,2026-04-21 01:54:21,165.0,47,13,174.5,45.68,0.05,7.74397,0
1809,2026-04-21 01:54:26,195.0,52,16,174.6,45.75,0.05,7.71558,0
1810,2026-04-21 01:54:32,255.0,65,22,172.0,45.38,0.05,7.78065,0
1811,2026-04-21 01:54:36,135.0,44,12,172.4,45.4,0.05,7.75609,0
1812,2026-04-21 01:54:41,295.0,55,18,174.2,45.55,0.05,7.75546,0
1813,2026-04-21 01:54:51,595.0,100,40,177.0,45.91,0.05,7.79605,0
1814,2026-04-21 01:54:53,45.0,28,5,176.2,45.76,0.05,7.78941,0
1815,2026-04-21 01:54:58,145.0,48,13,173.4,45.57,0.05,7.84115,0
1816,2026-04-21 01:55:02,125.0,42,11,174.2,45.73,0.05,7.83546,0
1817,2026-04-21 01:55:07,205.0,51,15,174.1,45.67,0.05,7.81106,0
1818,2026-04-21 01:55:13,285.0,62,21,175.4,45.85,0.05,7.79851,0
1819,2026-04-21 01:55:16,95.0,29,6,175.2,45.74,0.05,7.79902,0
1820,2026-04-21 01:55:21,215.0,52,18,177.0,45.99,0.05,7.7682,0
1821,2026-04-21 01:55:25,125.0,40,11,177.3,46.03,0.05,7.77448,0
1822,2026-04-21 01:55:31,305.0,66,23,177.5,46.03,0.05,7.75985,0
1823,2026-04-21 01:55:37,275.0,63,22,176.7,45.85,0.05,7.70721,0
1824,2026-04-21 01:55:41,175.0,43,12,175.9,45.73,0.05,7.73193,0
1825,2026-04-21 01:55:45,145.0,35,9,173.7,45.32,0.05,7.75017,0
1826,2026-04-21 01:55:48,115.0,38,10,173.6,45.28,0.05,7.73694,0
1827,2026-04-21 01:55:54,235.0,54,16,172.6,45.16,0.05,7.8081,0
1828,2026-04-21 01:55:59,245.0,54,17,174.3,45.36,0.05,7.79953,0
1829,2026-04-21 01:56:04,195.0,57,18,175.2,45.55,0.05,7.78106,0
1830,2026-04-21 01:56:12,415.0,81,30,177.6,45.93,0.05,7.76256,0
1831,2026-04-21 01:56:17,225.0,52,15,178.2,45.99,0.05,7.77276,0
1832,2026-04-21 01:56:23,235.0,56,18,177.7,45.93,0.05,7.82263,0
1833,2026-04-21 01:56:29,235.0,64,22,178.6,46.23,0.05,7.85629,0
1834,2026-04-21 01:56:33,105.0,39,9,177.0,46.06,0.05,7.86665,0
1835,2026-04-21 01:56:39,235.0,61,20,177.9,46.28,0.05,7.86321,0
1836,2026-04-21 01:56:42,45.0,28,5,177.7,46.27,0.05,7.8289,0
1837,2026-04-21 01:56:45,35.0,25,4,175.8,46.0,0.05,7.85438,0
1838,2026-04-21 01:56:48,125.0,37,9,175.0,45.89,0.05,7.83152,0
1839,2026-04-21 01:56:53,165.0,49,15,174.4,45.93,0.05,7.79744,0
1840,2026-04-21 01:56:59,275.0,60,20,176.2,46.24,0.05,7.82425,0
1841,2026-04-21 01:57:03,85.0,40,9,176.0,46.28,0.05,7.82294,0
1842,2026-04-21 01:57:10,295.0,74,26,177.1,46.46,0.05,7.8426,0
1843,2026-04-21 01:57:16,335.0,65,22,179.9,46.89,0.05,7.85062,0
1844,2026-04-21 01:57:19,45.0,30,5,179.1,46.81,0.05,7.81911,0
1845,2026-04-21 01:57:25,285.0,61,21,181.1,47.03,0.05,7.80129,0
1846,2026-04-21 01:57:29,135.0,42,12,180.7,47.0,0.05,7.80288,0
1847,2026-04-21 01:57:31,15.0,24,2,179.4,46.8,0.05,7.79078,0
1848,2026-04-21 01:57:36,275.0,49,16,182.1,47.14,0.05,7.81767,0
1849,2026-04-21 01:57:42,195.0,58,18,179.7,46.89,0.05,7.85004,0
1850,2026-04-21 01:57:46,195.0,47,14,180.6,46.94,0.05,7.85557,0
1851,2026-04-21 01:57:52,295.0,66,22,180.8,46.94,0.05,7.83072,0
1852,2026-04-21 01:58:04,675.0,121,50,186.5,47.81,0.05,7.78788,0
1853,2026-04-21 01:58:07,35.0,30,4,186.4,47.78,0.05,7.7681,0
1854,2026-04-21 01:58:12,225.0,51,15,182.8,47.2,0.05,7.75571,0
